,0
808,2.127213
809,2.2221637
810,2.1586146
811,2.1888077
812,2.1304374
813,2.0749702
814,2.0759544
815,2.0577178
816,1.9847529
817,2.032003
818,2.1150708
819,2.0989742
820,2.1499858
821,2.2173164
822,2.2410355
823,2.2328782
824,2.245812
825,2.1668868
826,2.2375066
827,2.146069
828,2.111296
829,2.0804236
830,2.0452776
831,2.023116
832,2.0521693
833,2.083572
834,2.1223726
835,2.2143512
836,2.1755953
837,2.1746812
838,2.1946373
839,2.1993852
840,2.1811278
841,2.1394033
842,2.215492
843,2.1158946
844,2.1836567
845,2.1578188
846,2.2126436
847,2.234444
848,2.1969059
849,2.2011719
850,2.181716
851,2.1306047
852,2.141376
853,2.0966115
854,2.1045413
855,2.1143303
856,2.047112
857,2.092895
858,2.1517558
859,2.2011495
860,2.206962
861,2.2661662
862,2.2729547
863,2.2037306
864,2.2691722
865,2.225311
866,2.1973343
867,2.0848956
868,2.0817022
869,2.149958
870,2.162765
871,2.1720142
872,2.17501
873,2.2106066
874,2.1287308
875,2.1499662
876,2.1530056
877,2.1086829
878,2.1577
879,2.1513517
880,2.1499743
881,2.0555348
882,2.1158652
883,2.2207632
884,2.1479213
885,2.217453
886,2.1182709
887,2.207837
888,2.1197615
889,2.226934
890,2.1972272
891,2.1636863
892,2.2385497
893,2.1382084
894,2.1485758
895,2.1669917
896,2.1126885
897,2.1256533
898,2.216883
899,2.230882
900,2.214583
901,2.2342257
902,2.1711364
903,2.1762953
904,2.181491
905,2.1544895
906,2.1195948
907,2.0532532
908,1.9725221
909,2.0326016
910,2.071132
911,2.0821471
912,2.1592336
913,2.2329392
914,2.26723
915,2.2537427
916,2.1687748
917,2.1163378
918,2.1503859
919,2.1142883
920,2.099988
921,2.0877876
922,2.1086082
923,2.0728407
924,2.155548
925,2.0899506
926,2.1320052
927,2.2092116
928,2.2660365
929,2.2505474
930,2.234151
931,2.2419755
932,2.2093434
933,2.234865
934,2.1818414
935,2.1568685
936,2.1424236
937,2.1497045
938,2.166746
939,2.0873566
940,2.1745725
941,2.1577826
942,2.1976774
943,2.1416712
944,2.2415953
945,2.2227473
946,2.20196
947,2.2232862
948,2.2077017
949,2.219488
950,2.192849
951,2.2018795
952,2.1638815
953,2.1774368
954,2.1360347
955,2.1420438
956,2.1070535
957,2.0598018
958,2.1182408
959,2.093982
960,2.1119044
961,2.1657689
962,2.1616137
963,2.2266636
964,2.229735
965,2.2308836
966,2.2206564
967,2.1214602
968,2.1234317
969,2.1831088
970,2.1791368
971,2.162115
972,2.1341662
973,2.1009536
974,2.0990005
975,2.1860065
976,2.2134185
977,2.234407
978,2.2849002
979,2.2338789
980,2.2216454
981,2.2218547
982,2.221889
983,2.08633
984,2.1281772
985,2.0340161
986,2.0978203
987,2.0147889
988,2.0290215
989,2.0534356
990,2.137482
991,2.223923
992,2.2358549
993,2.2534566
994,2.2718248
995,2.2084224
996,2.1785452
997,2.1795897
998,2.0695868
999,2.12563
1000,2.0953488
1001,2.2249396
1002,2.4525216
1003,2.8302417
1004,3.02209
1005,3.5559783
1006,3.6862
1007,3.660283
1008,3.5490298
1009,3.3047178
1010,3.0447652
1011,2.7366405
1012,2.7058675
1013,2.596726
1014,2.8035862
1015,2.738724
1016,2.9177518
1017,3.0022936
1018,3.1207247
1019,3.180079
1020,3.1965928
1021,3.194566
1022,3.0867052
1023,3.0438814
1024,3.0168962
1025,2.9939501
1026,3.1392894
1027,3.0339618
1028,3.0463362
1029,2.9733694
1030,2.9519424
1031,2.9202998
1032,3.0203643
1033,2.987727
1034,2.9979186
1035,3.005788
1036,2.9340239
1037,2.957906
1038,3.093654
1039,3.1137323
1040,3.1222136
1041,3.1824408
1042,3.2307153
1043,3.0905168
1044,2.886437
1045,2.9948313
1046,3.031495
1047,2.8629813
1048,2.805157
1049,2.9308636
1050,2.9847226
1051,2.9542599
1052,2.9985552
1053,3.028923
1054,2.8653436
1055,2.9752984
1056,3.1562161
1057,3.2037714
1058,3.1050954
1059,3.019455
1060,3.0943851
1061,2.84602
1062,2.8572106
1063,2.991352
1064,2.9227786
1065,2.911672
1066,2.9256902
1067,3.0594406
1068,3.2112422
1069,3.2032375
1070,3.1623697
1071,3.163093
1072,3.112906
1073,3.0707572
1074,3.0354524
1075,2.96864
1076,2.7558067
1077,2.8989577
1078,2.830824
1079,2.7991276
1080,2.9219291
1081,2.962066
1082,3.198447
1083,3.0972195
1084,3.0438056
1085,3.2544422
1086,3.228295
1087,3.012431
1088,3.101759
1089,3.0784788
1090,3.0011709
1091,2.9349508
1092,2.9584687
1093,2.9832532
1094,3.0292149
1095,3.045728
1096,2.9072976
1097,2.9059227
1098,2.8590412
1099,2.8966691
1100,2.9546719
1101,3.0568745
1102,3.1016603
1103,3.122095
1104,3.1676316
1105,3.017843
1106,3.1093242
1107,2.9761062
1108,2.9045782
1109,2.9410987
1110,3.1259274
1111,2.8850856
1112,2.9163685
1113,3.0092595
1114,2.9839473
1115,3.0536125
1116,3.1585338
1117,3.042863
1118,3.0120144
1119,2.9813147
1120,3.0881913
1121,2.9477286
1122,2.8059545
1123,2.9235592
1124,2.780854
1125,2.9161115
1126,3.0024695
1127,2.9667175
1128,3.1511388
1129,3.0980368
1130,3.0845337
1131,3.027482
1132,3.1084256
1133,2.9819036
1134,2.9377298
1135,2.9757543
1136,2.9524179
1137,2.8873801
1138,3.1247795
1139,3.1678839
1140,3.1909385
1141,3.1119497
1142,3.0233998
1143,3.0382304
1144,2.8320017
1145,2.9241493
1146,2.785685
1147,2.7135568
1148,2.9043314
1149,3.1346362
1150,3.1458094
1151,3.1945689
1152,3.0965605
1153,3.1505218
1154,3.0387726
1155,2.85245
1156,2.853569
1157,2.8116026
1158,2.9296417
1159,2.8478208
1160,2.8285294
1161,2.939279
1162,3.022781
1163,3.0794659
1164,3.0472693
1165,3.0804305
1166,3.1818259
1167,2.9085867
1168,2.9404886
1169,2.7704954
1170,3.0248559
1171,3.0295813
1172,3.0797062
1173,3.0747595
1174,3.1539345
1175,3.1241446
1176,3.0269742
1177,2.9534657
1178,3.005228
1179,2.9134216
1180,2.9221861
1181,2.9310102
1182,2.694226
1183,2.9071715
1184,2.9982758
1185,3.135173
1186,3.0148678
1187,3.267786
1188,3.2439456
1189,3.146987
1190,3.1581383
1191,3.109938
1192,2.8098087
1193,2.8662753
1194,2.971928
1195,2.868181
1196,2.9858637
1197,2.9151933
1198,3.0977979
1199,3.1170871
1200,3.1522183
1201,3.2236035
1202,3.1610613
1203,3.160655
1204,3.150723
1205,2.9668684
1206,3.065687
1207,3.0707335
1208,3.0148745
1209,2.8766317
1210,3.021008
1211,2.9946287
1212,3.0566177
1213,3.0795789
1214,3.123077
1215,3.0508137
1216,3.1498752
1217,3.148395
1218,3.123008
1219,3.0878663
1220,2.847937
1221,3.0217605
1222,2.816236
1223,2.8394601
1224,2.9262023
1225,2.950766
1226,3.0091405
1227,3.0287888
1228,2.9771638
1229,3.0898876
1230,3.0203037
1231,3.1321607
1232,3.1244113
1233,2.9126968
1234,2.9766364
1235,2.9744368
1236,2.8575015
1237,3.030573
1238,2.9003222
1239,2.8240721
1240,3.103319
1241,3.0391707
1242,3.0690532
1243,3.1081886
1244,3.1037536
1245,3.1481657
1246,3.1405144
1247,3.1224852
1248,2.9193082
1249,3.0892994
1250,3.0142465
1251,3.0557837
1252,2.9987664
1253,3.1207461
1254,3.0901346
1255,3.110837
1256,2.9470408
1257,3.0879102
1258,2.9974992
1259,2.9277306
1260,2.979812
1261,3.1271665
1262,3.1449811
1263,3.140343
1264,3.1957507
1265,3.1312566
1266,3.1638424
1267,3.15379
1268,3.1548996
1269,3.0233243
1270,3.0511622
1271,2.9328494
1272,2.792516
1273,2.874145
1274,3.0863483
1275,3.0158205
1276,3.0447586
1277,2.9807854
1278,3.217924
1279,3.0747871
1280,3.1834393
1281,3.0011015
1282,2.9586916
1283,3.1734645
1284,3.0303233
1285,3.0248652
1286,3.0824537
1287,2.939303
1288,2.9953878
1289,2.9185457
1290,2.999366
1291,3.0285425
1292,3.0647616
1293,2.958085
1294,2.9445963
1295,3.0065284
1296,2.9896202
1297,2.8795397
1298,2.9065208
1299,2.903684
1300,2.9062233
1301,3.148828
1302,3.1309366
1303,3.030716
1304,3.0832462
1305,3.2053947
1306,3.151723
1307,3.14599
1308,3.099749
1309,2.9175687
1310,3.0989556
1311,2.9744449
1312,2.9443226
1313,3.0280695
1314,3.056114
1315,2.9266164
1316,3.100766
1317,2.927044
1318,2.9486315
1319,2.8546724
1320,2.8726568
1321,3.0529644
1322,3.1524916
1323,3.119772
1324,3.1810808
1325,3.1448445
1326,3.0623493
1327,2.9976664
1328,3.0519571
1329,2.9845145
1330,2.885375
1331,3.0470464
1332,2.9896755
1333,3.0053086
1334,3.0728033
1335,2.952697
1336,2.8742433
1337,3.138445
1338,3.1239638
1339,3.0619612
1340,3.0526123
1341,3.0249608
1342,2.9748607
1343,2.9071178
1344,2.9929352
1345,2.9209661
1346,2.8914518
1347,3.0029504
1348,3.1067982
1349,3.0437737
1350,3.1533847
1351,3.1264176
1352,2.9909296
1353,3.0136487
1354,3.0182543
1355,2.9883797
1356,2.982899
1357,3.126781
1358,2.8500128
1359,3.0494108
1360,3.0524447
1361,3.0463858
1362,3.0814466
1363,2.9198835
1364,3.0678926
1365,3.062239
1366,2.8423586
1367,2.979271
1368,2.9266586
1369,2.9539437
1370,3.1314642
1371,3.0886853
1372,3.1035278
1373,3.11538
1374,3.200795
1375,3.1094947
1376,2.9977667
1377,2.9161432
1378,2.9323554
1379,2.88282
1380,2.834929
1381,3.0416965
1382,3.0034957
1383,2.9190745
1384,3.1123464
1385,2.9596047
1386,3.131697
1387,2.900619
1388,3.0640829
1389,3.1310945
1390,3.025747
1391,3.0029635
1392,3.0016341
1393,3.0322473
1394,3.0214639
1395,3.0008042
1396,2.9981186
1397,2.6170502
1398,2.945016
1399,2.8923192
1400,2.975196
1401,3.2099972
1402,2.8946316
1403,3.0403185
1404,3.1120794
1405,3.0205126
1406,3.0037677
1407,3.0161657
1408,2.9823525
1409,2.773965
1410,3.0243876
1411,2.854285
1412,3.1002007
1413,3.1816018
1414,3.0937746
1415,3.1917634
1416,3.163356
1417,3.096619
1418,3.0316706
1419,3.0030165
1420,2.8818016
1421,2.9944549
1422,2.8813014
1423,2.9607728
1424,2.9272585
1425,2.8978176
1426,3.0463243
1427,3.1950066
1428,3.1113377
1429,3.115572
1430,3.1782875
1431,3.2298913
1432,3.0664864
1433,2.9053464
1434,2.9777102
1435,2.9212232
1436,2.8893385
1437,2.9992995
1438,3.095203
1439,2.993964
1440,3.0814815
1441,3.1842203
1442,3.0747128
1443,3.1067653
1444,2.9967432
1445,2.988625
1446,2.8904254
1447,2.9301012
1448,2.9971194
1449,2.9830723
1450,3.0362978
1451,3.0692887
1452,3.0095177
1453,3.0337
1454,3.1484864
1455,3.051509
1456,3.086646
1457,3.179738
1458,3.0317612
1459,3.0533051
1460,3.044353
1461,3.0637984
1462,3.0529828
1463,2.9609847
1464,2.88381
1465,3.0584514
1466,2.8910904
1467,2.865127
1468,2.9541523
1469,3.1145117
1470,2.806737
1471,3.0496407
1472,3.0932915
1473,2.9769742
1474,3.125423
1475,3.0146623
1476,2.9136395
1477,3.1720452
1478,2.9604337
1479,2.9248166
1480,3.0534976
1481,2.9476695
1482,2.8742187
1483,2.9336913
1484,2.8569722
1485,2.9823127
1486,2.9859958
1487,3.1331973
1488,2.9568975
1489,3.0481043
1490,3.09588
1491,2.7289786
1492,2.9832993
1493,3.0635743
1494,2.947812
1495,3.0451183
1496,2.9611702
1497,3.0738516
1498,3.028477
1499,2.933807
1500,3.0351586
1501,3.108568
1502,3.4041722
1503,3.787673
1504,3.9749231
1505,4.416525
1506,4.463467
1507,4.4630384
1508,3.9016943
1509,3.9623046
1510,3.3729722
1511,3.8906026
1512,3.7114532
1513,3.519106
1514,3.9598274
1515,3.8756886
1516,3.7996855
1517,3.8630996
1518,3.832707
1519,3.924674
1520,3.8292692
1521,3.6897948
1522,3.793681
1523,3.7321463
1524,3.8148546
1525,3.9121838
1526,3.9227328
1527,4.016546
1528,3.8763022
1529,3.9592466
1530,3.7205868
1531,3.837062
1532,3.8354764
1533,3.7480197
1534,3.9183335
1535,3.71775
1536,3.9511995
1537,3.9929547
1538,3.7625961
1539,3.916726
1540,3.8825653
1541,4.0542426
1542,3.9502716
1543,3.7679226
1544,3.7082863
1545,3.7750826
1546,3.3522735
1547,3.3620036
1548,3.4683726
1549,3.4896107
1550,3.7401052
1551,3.675319
1552,3.8394673
1553,4.002625
1554,4.1775317
1555,4.067423
1556,4.144383
1557,4.0448976
1558,3.9147334
1559,3.8585176
1560,3.7166848
1561,3.7896352
1562,3.945074
1563,3.7793815
1564,3.9756963
1565,3.62225
1566,3.7455068
1567,3.6800792
1568,3.7934823
1569,3.841646
1570,3.9216356
1571,3.9032092
1572,3.8680732
1573,4.046791
1574,3.7210279
1575,3.6763458
1576,3.7507195
1577,3.704379
1578,3.7361543
1579,3.71741
1580,3.6912374
1581,3.9062004
1582,3.8661857
1583,3.8545442
1584,3.8772867
1585,3.8139288
1586,3.8377242
1587,3.9180136
1588,3.7017403
1589,3.5571256
1590,3.3820598
1591,3.8868136
1592,3.8833747
1593,3.88511
1594,3.9787526
1595,3.9140797
1596,3.8330064
1597,3.985064
1598,3.6116724
1599,3.5748262
1600,3.745305
1601,3.7377815
1602,3.9607038
1603,3.848261
1604,3.7761467
1605,3.9505773
1606,3.6890664
1607,4.1438894
1608,3.8295307
1609,3.8356805
1610,3.8344054
1611,4.034935
1612,3.8021855
1613,4.0536475
1614,3.995474
1615,3.8986697
1616,3.9086585
1617,3.6878953
1618,3.790957
1619,3.6548085
1620,4.0370193
1621,3.92588
1622,3.937991
1623,4.057903
1624,3.9474273
1625,3.7729826
1626,4.0807023
1627,3.875977
1628,3.733975
1629,3.9486718
1630,3.5370548
1631,3.8567498
1632,3.6200373
1633,3.7870605
1634,3.709848
1635,3.649758
1636,3.845045
1637,3.822834
1638,3.947706
1639,3.6455102
1640,3.7727907
1641,3.9175582
1642,3.7761278
1643,3.907911
1644,3.8808832
1645,4.0511756
1646,3.9114888
1647,3.909161
1648,3.8488736
1649,3.9970145
1650,3.3194947
1651,3.8656063
1652,3.9442663
1653,3.9042153
1654,3.9007182
1655,3.6697388
1656,3.9874806
1657,3.8003554
1658,3.8617787
1659,4.010358
1660,3.7536173
1661,3.9451056
1662,3.7136183
1663,4.0498686
1664,3.9476748
1665,3.958941
1666,4.0355444
1667,3.7803957
1668,3.7991638
1669,3.8259528
1670,3.584044
1671,3.8606322
1672,3.7807837
1673,3.7599044
1674,4.039983
1675,4.0986705
1676,3.829273
1677,3.9881952
1678,3.7159662
1679,3.7903826
1680,3.7145567
1681,3.5256724
1682,3.7051332
1683,3.6613345
1684,3.8620386
1685,3.9969873
1686,3.6072264
1687,3.755487
1688,3.6645489
1689,4.059274
1690,3.7694745
1691,3.781887
1692,3.9850962
1693,3.8619194
1694,3.8832097
1695,4.1223526
1696,3.910749
1697,3.7331078
1698,4.196041
1699,3.8214247
1700,3.7631044
1701,3.693862
